Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
ALEXANDRE VALLE;30400002-2016;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES - DNIT;26.782.2087.20VL.3303;NO MUNICÍPIO DE ITAGUAÍ - RJ;0;0;0;169737
ALFREDO KAEFER;23990005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;4714953;0;0
ALFREDO KAEFER;23990006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;500000;0;0
ALFREDO KAEFER;23990008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
ALFREDO KAEFER;23990003-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;0;0;0;116987
ALFREDO KAEFER;23990001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.4122;NO MUNICÍPIO DE FIGUEIRA - PR;0;0;0;122925
ALFREDO KAEFER;23990003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.4152;NO MUNICÍPIO DE ICARAÍMA - PR;0;0;0;122925
ALFREDO KAEFER;23990005-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.4321;NO MUNICÍPIO DE ROLÂNDIA - PR;0;0;0;246550
ALFREDO NASCIMENTO;38070010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0013;NO ESTADO DO AMAZONAS;0;1803505;0;0
ALFREDO NASCIMENTO;38070012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0214;NO MUNICÍPIO DE MAUÉS - AM;0;500000;0;0
ALFREDO NASCIMENTO;38070013-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.511.2068.7656.0180;NO MUNICÍPIO DE AUTAZES - AM;0;500000;0;0
ALICE PORTUGAL;13310001-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.512.2068.7652.0029;NO ESTADO DA BAHIA;0;2100000;0;0
ALICE PORTUGAL;13310005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;500000;0;0
ALICE PORTUGAL;13310002-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;0;0;46080
ALICE PORTUGAL;13310003-2016;INSTITUTO FEDERAL BAIANO;12.363.2080.20RG.0029;NO ESTADO DA BAHIA;0;0;0;33955
ALICE PORTUGAL;13310009-2016;UNIVERSIDADE FEDERAL DA BAHIA;12.364.2080.20GK.0029;NO ESTADO DA BAHIA;0;0;0;174435
ALICE PORTUGAL;13310005-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0029;NO ESTADO DA BAHIA;0;0;0;243750
ALICE PORTUGAL;13310007-2015;FUNDAÇÃO NACIONAL DE SAÚDE;10.512.2068.7652.0029;NO ESTADO DA BAHIA;0;0;0;375000
ALIEL MACHADO;30410008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;-1400000;200000;0;0
ALIEL MACHADO;30410009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;700000;0;0
ALIEL MACHADO;30410010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;1400000;989985;0;0
ALIEL MACHADO;30410003-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;0;0;0;532002
ALIEL MACHADO;30410005-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0041;NO ESTADO DO PARANÁ;0;0;0;73125
ALOYSIO NUNES FERREIRA;28860003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;1472710;0;0
ALOYSIO NUNES FERREIRA;28860001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;250000;0;0
ALOYSIO NUNES FERREIRA;28860002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;1200000;0;0
ALOYSIO NUNES FERREIRA;28860006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;1000000;0;0
ALOYSIO NUNES FERREIRA;28860012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3580;NO MUNICÍPIO DE GUZOLÂNDIA - SP;0;150000;0;0
ALOYSIO NUNES FERREIRA;28860013-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;200000;0;0
ALOYSIO NUNES FERREIRA;28860009-2016;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B31.0035;NO ESTADO DE SÃO PAULO;0;0;0;100000
ALTINEU CÔRTES;30420001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;3622953;0;0
ALUISIO MENDES;30430002-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0021;NO ESTADO DO MARANHÃO;0;1900000;0;0
ALUISIO MENDES;30430005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0021;NO ESTADO DO MARANHÃO;0;8569538;0;0
ALVARO DIAS;20520004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;700927;0;0
ALVARO DIAS;20520006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;1279670;0;0
ALVARO DIAS;20520009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;1000000;0;0
ALVARO DIAS;20520008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;100000
ANA AMÉLIA;28930001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0043;NO ESTADO DO RIO GRANDE DO SUL;0;2939268;0;0
ANA AMÉLIA;28930002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0043;NO ESTADO DO RIO GRANDE DO SUL;0;1350000;0;0
ANA AMÉLIA;28930003-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0043;NO ESTADO DO RIO GRANDE DO SUL;0;2398274;0;0
ANA AMÉLIA;28930003-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0043;NO ESTADO DO RIO GRANDE DO SUL;0;0;0;200000
ANA AMÉLIA;28930004-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0043;NO ESTADO DO RIO GRANDE DO SUL;0;0;0;128365
ANA PERUGINI;30440004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;2873400;0;0
ANA PERUGINI;30440003-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;0;0;1166986
ANA PERUGINI;30440004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3474;NO MUNICÍPIO DE CAMPINAS - SP;0;0;0;2497819
ANA PERUGINI;30440007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;200000
ANDERSON FERREIRA;27170003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;1999980;0;0
ANDERSON FERREIRA;27170005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;0;2159768;0;0
ANDRÉ ABDON;30450003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;1906;0;0
ANDRÉ ABDON;30450007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0016;NO ESTADO DO AMAPÁ;0;4067354;0;0
ANDRÉ ABDON;30450008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;99047;0;0
ANDRÉ ABDON;30450014-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0016;NO ESTADO DO AMAPÁ;0;0;0;300000
ANDRÉ AMARAL;38470001-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0025;NO ESTADO DA PARAÍBA;800000;0;0;0
ANDRÉ AMARAL;38470003-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2084.1851.0025;NO ESTADO DA PARAÍBA;-200000;895769;0;0
ANDRÉ AMARAL;38470004-2017;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;15.244.2029.7K66.0025;NO ESTADO DA PARAÍBA;-600000;0;0;0
ANDRÉ AMARAL;38470007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0025;NO ESTADO DA PARAÍBA;200000;0;0;0
ANDRÉ AMARAL;38470008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0025;NO ESTADO DA PARAÍBA;0;2172769;0;0
ANDRÉ AMARAL;38470009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;-200000;0;0;0
ANDRÉ DE PAULA;10740003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;5185765;0;0
ANDRÉ DE PAULA;10740006-2017;TRIBUNAL REGIONAL DO TRABALHO DA 6A. REGIÃO - PERNAMBUCO;02.122.0571.4256.0026;NO ESTADO DE PERNAMBUCO;0;0;166233;166233
ANDRÉ FIGUEIREDO;20830001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0023;NO ESTADO DO CEARÁ;0;2622320;0;0
ANDRÉ FIGUEIREDO;20830002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0023;NO ESTADO DO CEARÁ;0;1349780;0;0
ANDRÉ FIGUEIREDO;20830003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8764;FUNDAÇÃO OTÍLIA CORREIA SARAIVA (HOSPITAL DO CORAÇÃO DO CARIRI) - BARBALHA - CE;0;300000;0;0
ANDRÉ FIGUEIREDO;20830012-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0023;NO ESTADO DO CEARÁ;0;0;0;121875
ANDRÉ FUFUCA;30460005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0021;NO ESTADO DO MARANHÃO;0;7669538;0;0
ANDRÉ FUFUCA;30460001-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0021;NO ESTADO DO MARANHÃO;0;0;0;23243
ANDRE MOURA;27320005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0028;NO ESTADO DE SERGIPE;0;259992;0;0
ANDRE MOURA;27320006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0028;NO ESTADO DE SERGIPE;0;4942575;0;0
ANDRE MOURA;27320003-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0028;NO ESTADO DE SERGIPE;0;0;0;141524
ANDRES SANCHEZ;30470009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;750000;0;0
ANDRES SANCHEZ;30470010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;2249990;0;0
ANDRES SANCHEZ;30470011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;500000;0;0
ANDRES SANCHEZ;30470012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;472953;0;0
ANDRES SANCHEZ;30470002-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;500000
ANDRES SANCHEZ;30470005-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8734;HOSPITAL DE CLÍNICAS (INCOR) - SÃO PAULO - SP;0;0;0;100000
ANDRES SANCHEZ;30470009-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3578;NO MUNICÍPIO DE GUARULHOS - SP;0;0;0;122720
ANDRES SANCHEZ;30470011-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3935;NO MUNICÍPIO DE SÃO VICENTE - SP;0;0;0;149990
ANDRES SANCHEZ;30470015-2016;UNIVERSIDADE FEDERAL DE SÃO PAULO;12.364.2080.8282.7188;CAMPUS ZONA LESTE - NO ESTADO DE SÃO PAULO;0;0;0;274853
ANGELA PORTELA;29200002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
ANGELIM;30480008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0012;NO ESTADO DO ACRE;333619;2331500;0;0
ANGELIM;30480009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.20B0.0012;NO ESTADO DO ACRE;-400000;0;0;0
ANGELIM;30480010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0012;NO ESTADO DO ACRE;99491;702000;0;0
ANGELIM;30480011-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0012;NO ESTADO DO ACRE;-53110;334500;0;0
ANGELIM;30480013-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.512.2068.7652.0012;NO ESTADO DO ACRE;20000;0;0;0
ANGELIM;30480006-2016;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ACRE;12.364.2080.20GK.0012;NO ESTADO DO ACRE;0;0;0;86600
ANÍBAL GOMES;31220004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;3611477;0;0
ANÍBAL GOMES;31220005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0023;NO ESTADO DO CEARÁ;0;500000;0;0
ANÍBAL GOMES;31220007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;400000;0;0
ANÍBAL GOMES;31220008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0023;NO ESTADO DO CEARÁ;0;350000;0;0
ANTONIO ANASTASIA;38100001-2017;FUNDO NACIONAL DE CULTURA;13.392.2027.14U2.0031;NO ESTADO DE MINAS GERAIS;0;500000;0;0
ANTONIO ANASTASIA;38100005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;1803024;0;0
ANTONIO ANASTASIA;38100007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;1499200;0;0
ANTONIO BRITO;27370008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;2500000;0;0
ANTONIO BRITO;27370009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;2592555;0;0
ANTONIO BRITO;27370003-2016;MINISTÉRIO DA JUSTIÇA;14.422.2081.8974.2119;NO MUNICÍPIO DE ITAPETINGA - BA;0;0;0;120956
ANTONIO BRITO;27370005-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;0;0;200000
ANTONIO BRITO;27370006-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;0;0;659405
ANTONIO BRITO;27370001-2015;MINISTÉRIO DA JUSTIÇA;14.422.2020.8974.2119;NO MUNICÍPIO DE ITAPETINGA - BA;0;0;0;150000
ANTONIO BRITO;27370011-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;0;0;0;745075
ANTONIO BRITO;27370013-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0029;NO ESTADO DA BAHIA;0;0;0;414375
ANTONIO BULHÕES;25190003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3396;NO MUNICÍPIO DE ARAÇARIGUAMA - SP;250000;0;0;0
ANTONIO BULHÕES;25190003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3989;NO MUNICÍPIO DE UCHOA - SP;-250000;0;0;0
ANTONIO BULHÕES;25190004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3533;NO MUNICÍPIO DE EMBU DAS ARTES - SP;0;179740;0;0
ANTONIO BULHÕES;25190012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;3000000;0;0
ANTONIO BULHÕES;25190002-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;1100000
ANTONIO BULHÕES;25190004-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0035;NO ESTADO DE SÃO PAULO;0;0;0;56025
ANTONIO BULHÕES;25190008-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3534;NO MUNICÍPIO DE EMBU-GUAÇU - SP;0;0;0;290058
ANTONIO CARLOS VALADARES;22460004-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0028;NO ESTADO DE SERGIPE;0;3750;1540;0
ANTONIO CARLOS VALADARES;22460008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0028;NO ESTADO DE SERGIPE;0;5219538;0;0
ANTONIO IMBASSAHY;27380019-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;0;299930;0;0
ANTONIO IMBASSAHY;27380005-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;0;165135;4014;0
ANTONIO IMBASSAHY;27380012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;200000;0;0
ANTONIO IMBASSAHY;27380001-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;0;0;0;197100
ANTONIO IMBASSAHY;27380004-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;0;0;0;422
ANTONIO IMBASSAHY;27380002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;0;0;0;118260
ANTÔNIO JÁCOME;30490003-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.511.2068.7656.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;500000;0;0
ANTÔNIO JÁCOME;30490005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;250000;0;0;0
ANTÔNIO JÁCOME;30490005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;-249848;809925;0;0
ANTÔNIO JÁCOME;30490006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;2320000;0;0
ANTÔNIO JÁCOME;30490007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;250000;0;0;0
ANTÔNIO JÁCOME;30490007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0024;NO ESTADO DO RIO GRANDE DO NORTE;-250150;250000;0;0
ANTÔNIO JÁCOME;30490008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8020;LIGA NORTE RIOGRANDENSE CONTRA O CÂNCER - NO ESTADO DO RIO GRANDE DO NORTE;-2;0;0;0
ANTÔNIO JÁCOME;30490006-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;8250
ANTÔNIO JÁCOME;30490007-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;593000
ANTÔNIO JÁCOME;30490007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0024;NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;249998
ARIOSTO HOLANDA;16530001-2016;MINISTÉRIO DAS MULHERES, DA IGUALDADE RACIAL E DOS DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.243.2062.14UF.0023;NO ESTADO DO CEARÁ;0;0;0;448659
ARIOSTO HOLANDA;16530015-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0023;NO ESTADO DO CEARÁ;0;0;0;200000
ARIOSTO HOLANDA;16530016-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0023;NO ESTADO DO CEARÁ;0;0;0;400000
ARLINDO CHINAGLIA;31350008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;57000;1236692;0;0
ARLINDO CHINAGLIA;31350009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;80000;0;0
ARLINDO CHINAGLIA;31350001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.20YL.0035;NO ESTADO DE SÃO PAULO;-57000;0;0;0
ARLINDO CHINAGLIA;31350003-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;836450;0;0
ARLINDO CHINAGLIA;31350004-2017;MINISTÉRIO DA CULTURA;13.392.2027.14U2.0035;NO ESTADO DE SÃO PAULO;0;200000;0;0
ARLINDO CHINAGLIA;31350007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;2049220;0;0
ARLINDO CHINAGLIA;31350001-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0035;NO ESTADO DE SÃO PAULO;0;0;0;248625
ARLINDO CHINAGLIA;31350002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;270575
ARLINDO CHINAGLIA;31350006-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;0;0;321925
ARLINDO CHINAGLIA;31350007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;400000
ARLINDO CHINAGLIA;31350002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;270575
ARMANDO MONTEIRO;28840004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;499992;0;0
ARMANDO MONTEIRO;28840010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0026;NO ESTADO DE PERNAMBUCO;0;400000;0;0
ARMANDO MONTEIRO;28840011-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0026;NO ESTADO DE PERNAMBUCO;0;300980;0;0
ARMANDO MONTEIRO;28840012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0026;NO ESTADO DE PERNAMBUCO;0;1150000;0;0
ARMANDO MONTEIRO;28840004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0026;NO ESTADO DE PERNAMBUCO;0;0;0;122925
ARNALDO FARIA DE SÁ;14100002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;2858649;0;0
ARNALDO FARIA DE SÁ;14100001-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;1442547
ARNALDO FARIA DE SÁ;14100004-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;122925
ARNALDO FARIA DE SÁ;14100001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;629574
ARNALDO FARIA DE SÁ;14100025-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0035;NO ESTADO DE SÃO PAULO;0;0;0;438750
ARNALDO JARDIM;23560007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;300000;0;0
ARNALDO JARDIM;23560008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;300000;0;0
ARNALDO JARDIM;23560010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;1989768;0;0
ARNALDO JARDIM;23560011-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;1628365;0;0
ARNALDO JORDY;26780014-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0015;NO ESTADO DO PARÁ;0;299920;0;0
ARNALDO JORDY;26780007-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.512.2068.10GD.0015;NO ESTADO DO PARÁ;-250000;250000;0;0
ARNALDO JORDY;26780007-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0015;NO ESTADO DO PARÁ;250000;0;0;0
ARNALDO JORDY;26780010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0015;NO ESTADO DO PARÁ;0;2226010;0;0
ARNALDO JORDY;26780008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0015;NO ESTADO DO PARÁ;0;0;0;270000
ARNALDO JORDY;26780010-2016;MINISTÉRIO DAS MULHERES, DA IGUALDADE RACIAL E DOS DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.243.2062.14UF.0015;NO ESTADO DO PARÁ;0;0;0;598212
ARNALDO JORDY;26780008-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0015;NO ESTADO DO PARÁ;0;0;0;121875
ARNON BEZERRA;31380009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;10000000;0;0
ARTHUR LIRA;27260001-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0027;NO ESTADO DE ALAGOAS;0;130000;0;0
ARTHUR LIRA;27260003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0027;NO ESTADO DE ALAGOAS;0;1106340;0;0
ARTHUR LIRA;27260003-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0027;NO ESTADO DE ALAGOAS;0;0;0;281158
ARTHUR LIRA;27260001-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.1795;NO MUNICÍPIO DE MACEIÓ - AL;0;0;0;243750
